,assign_from_var_id_grocery,assign_to_var_id_grocery,assign_from_node_id_grocery,assign_to_node_id_grocery,assign_type_grocery,dist_grocery,assign_from_var_id_school,assign_to_var_id_school,assign_from_node_id_school,assign_to_node_id_school,assign_type_school,dist_school,0_assign_from_var_id_restaurant,0_assign_to_var_id_restaurant,0_assign_from_node_id_restaurant,0_assign_to_node_id_restaurant,0_assign_type_restaurant,0_dist_restaurant,1_assign_from_var_id_restaurant,1_assign_to_var_id_restaurant,1_assign_from_node_id_restaurant,1_assign_to_node_id_restaurant,1_assign_type_restaurant,1_dist_restaurant,2_assign_from_var_id_restaurant,2_assign_to_var_id_restaurant,2_assign_from_node_id_restaurant,2_assign_to_node_id_restaurant,2_assign_type_restaurant,2_dist_restaurant,3_assign_from_var_id_restaurant,3_assign_to_var_id_restaurant,3_assign_from_node_id_restaurant,3_assign_to_node_id_restaurant,3_assign_type_restaurant,3_dist_restaurant,4_assign_from_var_id_restaurant,4_assign_to_var_id_restaurant,4_assign_from_node_id_restaurant,4_assign_to_node_id_restaurant,4_assign_type_restaurant,4_dist_restaurant,5_assign_from_var_id_restaurant,5_assign_to_var_id_restaurant,5_assign_from_node_id_restaurant,5_assign_to_node_id_restaurant,5_assign_type_restaurant,5_dist_restaurant,6_assign_from_var_id_restaurant,6_assign_to_var_id_restaurant,6_assign_from_node_id_restaurant,6_assign_to_node_id_restaurant,6_assign_type_restaurant,6_dist_restaurant,7_assign_from_var_id_restaurant,7_assign_to_var_id_restaurant,7_assign_from_node_id_restaurant,7_assign_to_node_id_restaurant,7_assign_type_restaurant,7_dist_restaurant,8_assign_from_var_id_restaurant,8_assign_to_var_id_restaurant,8_assign_from_node_id_restaurant,8_assign_to_node_id_restaurant,8_assign_type_restaurant,8_dist_restaurant,9_assign_from_var_id_restaurant,9_assign_to_var_id_restaurant,9_assign_from_node_id_restaurant,9_assign_to_node_id_restaurant,9_assign_type_restaurant,9_dist_restaurant
160,160,15,335,191,allocated,542.5259514139456,160,15,335,191,existing,542.5259514139456,160,23,335,237,allocated,682.8152232959848,160,24,335,238,allocated,731.8644268424484,160,71,335,277,existing,1087.853830483149,160,16,335,192,allocated,766.9640268206803,160,74,335,432,existing,1230.029584842166,160,73,335,116,existing,1319.6529097642863,160,70,335,448,existing,1310.56731445019,160,75,335,117,existing,1136.4391835433546,160,72,335,348,existing,1333.4139586687422,160,76,335,357,existing,1807.4118655919588
161,161,15,336,191,allocated,578.3003974423124,161,15,336,191,existing,578.3003974423124,161,23,336,237,allocated,718.5896693243516,161,24,336,238,allocated,767.6388728708152,161,16,336,192,allocated,802.7384728490471,161,71,336,277,existing,1123.628276511516,161,74,336,432,existing,1265.8040308705329,161,75,336,117,existing,1172.2136295717214,161,73,336,116,existing,1355.427355792653,161,70,336,448,existing,1274.7928684218232,161,72,336,348,existing,1369.188404697109,161,76,336,357,existing,1771.637419563592
162,162,50,338,226,existing,174.8912569687194,162,50,338,456,existing,83.5081653061613,162,70,338,448,existing,317.7174231180056,162,16,338,192,allocated,561.2953341700111,162,24,338,238,allocated,817.0182628988139,162,23,338,237,allocated,866.0674664452775,162,75,338,117,existing,1327.769876048651,162,76,338,357,existing,1050.82185486211,162,69,338,316,existing,1295.9358580020448,162,71,338,277,existing,1273.3043170707915,162,72,338,348,existing,1486.3292165658634,162,74,338,432,existing,1464.7887149140743
163,163,54,339,448,existing,134.98225567351844,163,54,339,175,allocated,210.28914028908972,163,70,339,448,existing,134.98225567351844,163,16,339,192,allocated,764.9367145891679,163,76,339,357,existing,785.2105385926682,163,24,339,238,allocated,1020.6596433179707,163,75,339,117,existing,1531.4112564678078,163,71,339,277,existing,1476.9456974899485,163,69,339,316,existing,1030.3245417326027,163,23,339,237,allocated,1069.7088468644342,163,74,339,432,existing,1668.4300953332313,163,77,339,314,existing,1533.1417889822044
164,164,30,340,284,allocated,161.8476052819667,164,30,340,140,existing,380.2109254423484,164,16,340,192,allocated,536.1436883387763,164,24,340,238,allocated,700.7164494121629,164,23,340,237,allocated,749.7656529586266,164,70,340,448,existing,758.6899196248537,164,72,340,348,existing,1299.4168599437885,164,75,340,117,existing,1192.1408599860042,164,71,340,277,existing,1145.2145342087706,164,76,340,357,existing,1166.7697608491032,164,73,340,116,existing,1375.354586206936,164,74,340,432,existing,1335.8784041041542
165,165,30,342,284,allocated,451.73087029990666,165,30,342,191,existing,570.1875449166749,165,16,342,192,allocated,407.44772092429224,165,23,342,237,allocated,424.05556625533734,165,24,342,238,allocated,473.104769801801,165,71,342,277,existing,706.6549354359521,165,75,342,117,existing,710.4657496082162,165,72,342,348,existing,817.7417495660007,165,74,342,432,existing,854.2032937263664,165,73,342,116,existing,893.6794758291479,165,70,342,448,existing,1048.5731846427936,165,76,342,357,existing,1621.3140449314355
166,166,30,343,284,allocated,334.58392798043064,166,30,343,191,existing,514.7388540115509,166,16,343,192,allocated,290.30077860481623,166,24,343,238,allocated,454.8735396782028,166,23,343,237,allocated,503.9227432246665,166,71,343,277,existing,823.8018777554281,166,74,343,432,existing,971.3502360458424,166,75,343,117,existing,827.6126919276923,166,72,343,348,existing,934.8886918854768,166,70,343,448,existing,931.4262423233176,166,73,343,116,existing,1010.8264181486239,166,76,343,357,existing,1504.1671026119595
167,167,15,344,191,allocated,450.9580376716069,167,15,344,140,existing,361.07811391247304,167,16,344,192,allocated,226.51996226487222,167,24,344,238,allocated,482.2428909936751,167,23,344,237,allocated,531.2920945401388,167,70,344,448,existing,814.797386806778,167,74,344,432,existing,1130.0133430089356,167,75,344,117,existing,992.9945041435121,167,72,344,348,existing,1163.6362587708052,167,71,344,277,existing,938.5289451656529,167,73,344,116,existing,1176.2082303644438,167,76,344,357,existing,1420.728371113642
168,168,20,345,223,allocated,603.9974769101109,168,20,345,223,existing,603.9974769101109,168,73,345,116,existing,701.126835931674,168,74,345,432,existing,734.2356658778796,168,75,345,117,existing,877.9732099960297,168,72,345,348,existing,828.190459561308,168,71,345,277,existing,1016.2573382238381,168,23,345,237,allocated,1223.0289143753566,168,16,345,192,allocated,1527.8010466506232,168,24,345,238,allocated,1272.0781179218202,168,76,345,357,existing,2876.77419126557,168,70,345,448,existing,2406.81380393864
169,169,55,346,75,existing,211.89216992750744,169,55,346,191,existing,237.2552109560367,169,23,346,237,allocated,91.1232322946991,169,24,346,238,allocated,140.17243584116278,169,16,346,192,allocated,395.8953645699656,169,71,346,277,existing,496.1618394818635,169,74,346,432,existing,638.3375938408803,169,72,346,348,existing,741.7219676674565,169,75,346,117,existing,544.7471925420689,169,73,346,116,existing,727.9609187630006,169,76,346,357,existing,1880.8391061648463,169,70,346,448,existing,1274.9081218579822
170,170,59,348,348,existing,0.0,170,59,348,432,allocated,222.1927497685876,170,72,348,348,existing,0.0,170,73,348,116,existing,127.06362362963401,170,71,348,277,existing,245.56012818559304,170,74,348,432,existing,222.1927497685876,170,23,348,237,allocated,652.7969788111071,170,75,348,117,existing,249.37094235785713,170,24,348,238,allocated,701.8461823575708,170,16,348,192,allocated,937.116296505933,170,76,348,357,existing,2048.5837317042624,170,70,348,448,existing,1804.046639683869
171,171,59,349,348,existing,582.7541937473378,171,59,349,317,allocated,685.603713444491,171,72,349,348,existing,582.7541937473378,171,73,349,116,existing,709.8178173769718,171,71,349,277,existing,828.3143219329309,171,74,349,432,existing,804.9469435159253,171,16,349,192,allocated,1519.8704902532709,171,23,349,237,allocated,1235.551172558445,171,24,349,238,allocated,1284.6003761049087,171,75,349,117,existing,832.125136105195,171,70,349,448,existing,2386.800833431207,171,76,349,357,existing,2334.776748184986
172,172,59,350,348,existing,625.2824223059272,172,59,350,317,allocated,728.1319420030802,172,72,350,348,existing,625.2824223059272,172,73,350,116,existing,752.3460459355612,172,74,350,432,existing,847.4751720745147,172,71,350,277,existing,870.8425504915202,172,24,350,238,allocated,1327.128604663498,172,16,350,192,allocated,1562.3987188118601,172,23,350,237,allocated,1278.0794011170342,172,75,350,117,existing,874.6533646637844,172,67,350,146,existing,2355.9185350865537,172,76,350,357,existing,2292.2485196263965
173,173,15,351,191,allocated,606.6804470697355,173,15,351,191,existing,606.6804470697355,173,23,351,237,allocated,746.9697189517747,173,24,351,238,allocated,796.0189224982385,173,71,351,277,existing,1152.008326138939,173,16,351,192,allocated,831.1185224764703,173,75,351,117,existing,1200.5936791991446,173,73,351,116,existing,1383.8074054200763,173,74,351,432,existing,1294.184080497956,173,70,351,448,existing,1208.6992697437151,173,72,351,348,existing,1397.5684543245322,173,76,351,357,existing,1705.543820885484
174,174,54,354,448,existing,132.32176710161107,174,54,354,175,allocated,356.40624969248483,174,70,354,448,existing,132.32176710161107,174,76,354,357,existing,639.093429189273,174,69,354,316,existing,884.2074323292077,174,16,354,192,allocated,911.053823992563,174,77,354,314,existing,1387.0246795788094,174,24,354,238,allocated,1166.7767527213657,174,23,354,237,allocated,1215.8259562678295,174,66,354,374,existing,1584.9234242544903,174,67,354,146,existing,1612.3364918100542,174,68,354,203,existing,1588.5086738433188
175,175,59,355,348,existing,700.2945032034777,175,59,355,317,allocated,803.1440229006307,175,72,355,348,existing,700.2945032034777,175,73,355,116,existing,827.3581268331116,175,71,355,277,existing,945.8546313890706,175,74,355,432,existing,922.4872529720651,175,16,355,192,allocated,1637.4107997094106,175,23,355,237,allocated,1353.0914820145847,175,75,355,117,existing,949.6654455613348,175,24,355,238,allocated,1402.1406855610485,175,76,355,357,existing,2217.236438728846,175,67,355,146,existing,2280.9064541890034
176,176,59,358,348,existing,544.9266568587067,176,59,358,432,allocated,767.1194066272942,176,72,358,348,existing,544.9266568587067,176,73,358,116,existing,671.9902804883407,176,71,358,277,existing,790.4867850442997,176,74,358,432,existing,767.1194066272942,176,75,358,117,existing,794.2975992165639,176,23,358,237,allocated,1197.7236356698138,176,24,358,238,allocated,1246.7728392162776,176,16,358,192,allocated,1482.0429533646397,176,70,358,448,existing,1588.37987130645,176,76,358,357,existing,1527.7871593883551
177,177,15,360,191,allocated,333.3146186516397,177,15,360,191,existing,333.3146186516397,177,23,360,237,allocated,473.6038905336789,177,24,360,238,allocated,522.6530940801426,177,16,360,192,allocated,557.7526940583745,177,71,360,277,existing,878.6424977208433,177,75,360,117,existing,927.2278507810488,177,72,360,348,existing,1124.2026259064364,177,74,360,432,existing,1020.8182520798603,177,73,360,116,existing,1110.4415770019805,177,70,360,448,existing,1192.2410270942094,177,76,360,357,existing,1817.5572727291953
178,178,65,361,317,existing,310.8812846926785,178,65,361,317,allocated,310.8812846926785,178,72,361,348,existing,411.37112696918695,178,73,361,116,existing,470.11884068927566,178,75,361,117,existing,653.3325669102073,178,74,361,432,existing,565.2479668282292,178,23,361,237,allocated,1064.1681057802941,178,71,361,277,existing,656.93125515478,178,16,361,192,allocated,1348.4874234751198,178,24,361,238,allocated,1113.2173093267577,178,70,361,448,existing,2215.417766653056,178,76,361,357,existing,2459.9548586734495
179,179,20,365,223,allocated,434.7288827518,179,20,365,223,existing,434.7288827518,179,23,365,237,allocated,855.835409219768,179,24,365,238,allocated,904.8846127662318,179,75,365,117,existing,1189.1500686421996,179,16,365,192,allocated,1160.6075414950349,179,72,365,348,existing,1438.5210110000567,179,71,365,277,existing,1233.2812956217547,179,74,365,432,existing,1239.2996115162575,179,73,365,116,existing,1329.167983676969,179,70,365,448,existing,2039.6202987830516,179,76,365,357,existing,2641.227811896665
180,180,59,366,348,existing,685.4760261645349,180,59,366,317,allocated,788.3255458616879,180,72,366,348,existing,685.4760261645349,180,73,366,116,existing,812.5396497941688,180,74,366,432,existing,907.6687759331223,180,71,366,277,existing,931.0361543501278,180,24,366,238,allocated,1387.3222085221057,180,23,366,237,allocated,1338.273004975642,180,16,366,192,allocated,1622.5923226704679,180,75,366,117,existing,934.846968522392,180,76,366,357,existing,2232.0549157677888,180,67,366,146,existing,2295.7249312279464
181,181,59,367,348,existing,852.5910094212518,181,59,367,317,allocated,955.4405291184048,181,72,367,348,existing,852.5910094212518,181,73,367,116,existing,979.6546330508856,181,71,367,277,existing,1098.1511376068447,181,74,367,432,existing,1074.7837591898392,181,16,367,192,allocated,1789.7073059271847,181,23,367,237,allocated,1505.3879882323588,181,24,367,238,allocated,1554.4371917788226,181,75,367,117,existing,1101.9619517791089,181,67,367,146,existing,2462.839914484663,181,76,367,357,existing,2399.169899024506
182,182,20,369,223,allocated,183.58945855244656,182,20,369,223,existing,183.58945855244656,182,74,369,432,existing,708.455400109987,182,73,369,116,existing,798.3237722706983,182,75,369,117,existing,852.1929442281371,182,72,369,348,existing,925.3873959003323,182,24,369,238,allocated,1246.2978521539278,182,71,369,277,existing,990.4770724559455,182,23,369,237,allocated,1197.248648607464,182,16,369,192,allocated,1502.0207808827306,182,70,369,448,existing,2381.0335381707473,182,76,369,357,existing,2973.9711276045946
183,183,20,370,223,allocated,245.5734285872793,183,20,370,223,existing,245.5734285872793,183,74,370,432,existing,770.4393701448197,183,73,370,116,existing,860.3077423055311,183,72,370,348,existing,987.371365935165,183,75,370,117,existing,914.1769142629698,183,71,370,277,existing,1052.4610424907783,183,23,370,237,allocated,1259.2326186422968,183,16,370,192,allocated,1564.0047509175636,183,24,370,238,allocated,1308.2818221887605,183,70,370,448,existing,2443.0175082055803,183,76,370,357,existing,3035.9550976394275
184,184,15,376,191,allocated,271.11166516084285,184,15,376,191,existing,271.11166516084285,184,24,376,238,allocated,75.93048295304153,184,23,376,237,allocated,124.97968649950522,184,71,376,277,existing,532.2165371250193,184,16,376,192,allocated,179.7924457757613,184,73,376,116,existing,769.8958223238102,184,74,376,432,existing,723.700934968302,184,72,376,348,existing,777.7766653106123,184,75,376,117,existing,586.6820961028786,184,70,376,448,existing,1058.805203063778,184,76,376,357,existing,1664.7361873706418
185,185,65,378,317,existing,234.38892839626732,185,65,378,317,allocated,234.38892839626732,185,73,378,116,existing,393.6264843928645,185,72,378,348,existing,487.8634832655981,185,75,378,117,existing,576.8402106137961,185,74,378,432,existing,488.7556105318181,185,16,378,192,allocated,1343.3147524924361,185,71,378,277,existing,715.1243388416046,185,23,378,237,allocated,1038.5426202171695,185,24,378,238,allocated,1087.591823763633,185,70,378,448,existing,2222.3275097804526,185,76,378,357,existing,2536.4472149698604
186,186,20,380,223,allocated,428.419517551128,186,20,380,223,existing,428.419517551128,186,23,380,237,allocated,667.095320341457,186,24,380,238,allocated,716.1445238879205,186,16,380,192,allocated,971.8674526167235,186,75,380,117,existing,1000.4099797638885,186,72,380,348,existing,1249.7809221217456,186,74,380,432,existing,1050.5595226379464,186,73,380,116,existing,1140.4278947986577,186,71,380,277,existing,1044.5412067434436,186,70,380,448,existing,1850.8802099047402,186,76,380,357,existing,2452.487723018354
187,187,20,381,223,allocated,511.6148096520889,187,20,381,223,existing,511.6148096520889,187,23,381,237,allocated,583.9000282404961,187,24,381,238,allocated,632.9492317869597,187,16,381,192,allocated,888.6721605157627,187,75,381,117,existing,917.2146876629276,187,74,381,432,existing,967.3642305369855,187,72,381,348,existing,1166.5856300207847,187,71,381,277,existing,961.3459146424826,187,73,381,116,existing,1057.2326026976968,187,70,381,448,existing,1767.6849178037792,187,76,381,357,existing,2369.292430917393
188,188,20,382,223,allocated,548.0299817776101,188,20,382,223,existing,548.0299817776101,188,23,382,237,allocated,547.4848561149748,188,24,382,238,allocated,596.5340596614385,188,16,382,192,allocated,852.2569883902413,188,75,382,117,existing,880.7995155374065,188,74,382,432,existing,930.9490584114642,188,71,382,277,existing,924.9307425169613,188,72,382,348,existing,1130.1704578952636,188,73,382,116,existing,1020.8174305721756,188,70,382,448,existing,1731.269745678258,188,76,382,357,existing,2332.8772587918716
189,189,55,384,75,existing,418.2084064634754,189,55,384,191,existing,501.67545039441734,189,23,384,237,allocated,355.5434717330797,189,24,384,238,allocated,404.59267527954336,189,16,384,192,allocated,660.3156040083463,189,75,384,117,existing,688.8581311555113,189,73,384,116,existing,872.071857376443,189,72,384,348,existing,938.2290735133683,189,74,384,432,existing,782.4485324543227,189,71,384,277,existing,732.9893581350663,189,76,384,357,existing,2140.9358744099763,189,70,384,448,existing,1539.3283612963628
190,190,15,393,191,allocated,392.269962687844,190,15,393,191,existing,392.269962687844,190,16,393,192,allocated,167.83188728110935,190,24,393,238,allocated,332.4046483544959,190,71,393,277,existing,776.9027331511036,190,23,393,237,allocated,381.4538519009596,190,73,393,116,existing,1014.5820183498945,190,75,393,117,existing,831.3682921289628,190,72,393,348,existing,981.1558680821674,190,74,393,432,existing,968.3871309943863,190,70,393,448,existing,1034.7622304590454,190,76,393,357,existing,1623.4472331656757
191,191,61,399,432,existing,88.29612622762014,191,61,399,432,allocated,88.29612622762014,191,73,399,116,existing,42.34685649179364,191,74,399,432,existing,88.29612622762014,191,75,399,117,existing,225.56058271272525,191,72,399,348,existing,169.41048012142764,191,16,399,192,allocated,991.7895069716835,191,71,399,277,existing,363.8447109405338,191,24,399,238,allocated,736.0665782428806,191,23,399,237,allocated,687.0173746964169,191,76,399,357,existing,2217.99421182569,191,70,399,448,existing,1870.8022642597002
192,192,59,424,348,existing,590.6338034155191,192,59,424,432,allocated,812.8265531841066,192,72,424,348,existing,590.6338034155191,192,73,424,116,existing,717.6974270451531,192,71,424,277,existing,836.1939316011121,192,74,424,432,existing,812.8265531841066,192,75,424,117,existing,840.0047457733763,192,24,424,238,allocated,1292.47998577309,192,16,424,192,allocated,1527.7500999214521,192,23,424,237,allocated,1243.4307822266262,192,76,424,357,existing,1996.1386812078922,192,67,424,146,existing,2059.8086966680494
193,193,50,433,226,existing,401.02194882079516,193,50,433,456,existing,428.517381925675,193,70,433,448,existing,694.0243086484704,193,16,433,192,allocated,773.8994495763468,193,23,433,237,allocated,814.2049467642396,193,24,433,238,allocated,863.2541503107033,193,76,433,357,existing,1201.5593936668108,193,75,433,117,existing,1275.907356367613,193,71,433,277,existing,1221.4417973897537,193,74,433,432,existing,1412.9261952330364,193,69,433,316,existing,1446.6733968067456,193,73,433,116,existing,1459.1210825885446
194,194,50,434,226,existing,432.8489949748124,194,50,434,456,existing,624.3890788119447,194,70,434,448,existing,736.5418886790595,194,16,434,192,allocated,969.7711464626165,194,23,434,237,allocated,1010.0766436505093,194,24,434,238,allocated,1059.125847196973,194,76,434,357,existing,1233.3864398208282,194,75,434,117,existing,1471.7790532538827,194,71,434,277,existing,1417.3134942760234,194,69,434,316,existing,1478.500442960763,194,73,434,116,existing,1654.9927794748144,194,74,434,432,existing,1608.7978921193062
195,195,55,435,75,existing,425.6680716224266,195,55,435,191,existing,509.13511555336856,195,23,435,237,allocated,363.0031368920309,195,24,435,238,allocated,412.0523404384946,195,75,435,117,existing,471.63227826748556,195,74,435,432,existing,565.222679566297,195,16,435,192,allocated,667.7752691672974,195,71,435,277,existing,609.916406495294,195,72,435,348,existing,721.0032206253427,195,73,435,116,existing,654.8460044884172,195,76,435,357,existing,2148.395539568928,195,70,435,448,existing,1546.7880264553141
196,196,15,436,191,allocated,318.3180050728529,196,15,436,191,existing,318.3180050728529,196,24,436,238,allocated,123.1368228650516,196,16,436,192,allocated,132.58610586375124,196,71,436,277,existing,579.4228770370294,196,23,436,237,allocated,172.1860264115153,196,75,436,117,existing,633.8884360148887,196,74,436,432,existing,770.9072748803121,196,72,436,348,existing,824.9830052226224,196,73,436,116,existing,817.1021622358203,196,70,436,448,existing,1011.5988631517679,196,76,436,357,existing,1617.5298474586318
197,197,55,437,75,existing,337.0507435793201,197,55,437,191,existing,344.84860775173695,197,16,437,192,allocated,160.85139192545878,197,23,437,237,allocated,198.71662909039935,197,24,437,238,allocated,247.76583263686302,197,71,437,277,existing,572.0117696494103,197,73,437,116,existing,809.6910548482012,197,74,437,432,existing,763.4961674926931,197,72,437,348,existing,776.2649045804742,197,75,437,117,existing,626.4773286272696,197,76,437,357,existing,1616.466737810025,197,70,437,448,existing,1027.7817351033948
198,198,15,438,191,allocated,578.8183825044949,198,15,438,191,existing,578.8183825044949,198,23,438,237,allocated,722.9218333452272,198,24,438,238,allocated,771.9710368916909,198,16,438,192,allocated,803.2564579112296,198,70,438,448,existing,1122.8718199141294,198,75,438,117,existing,1176.545793592597,198,71,438,277,existing,1127.9604405323917,198,73,438,116,existing,1359.7595198135286,198,74,438,432,existing,1270.1361948914084,198,72,438,348,existing,1373.5205687179846,198,76,438,357,existing,1619.7163710558982
199,199,15,439,191,allocated,391.39671468765164,199,15,439,191,existing,391.39671468765164,199,23,439,237,allocated,535.500165528384,199,24,439,238,allocated,584.5493690748476,199,16,439,192,allocated,615.8347900943863,199,71,439,277,existing,940.5387727155484,199,75,439,117,existing,989.1241257757538,199,73,439,116,existing,1172.3378519966855,199,72,439,348,existing,1186.0989009011414,199,74,439,432,existing,1082.7145270745652,199,70,439,448,existing,1240.1851000575466,199,76,439,357,existing,1807.1380388727414
200,200,15,440,191,allocated,390.1567045392185,200,15,440,191,existing,390.1567045392185,200,23,440,237,allocated,536.2886832005561,200,24,440,238,allocated,585.3378867470198,200,71,440,277,existing,943.5255338260702,200,16,440,192,allocated,614.5947799459532,200,72,440,348,existing,1189.0856620116633,200,73,440,116,existing,1181.204819024861,200,74,440,432,existing,1135.009931669353,200,75,440,117,existing,997.9910928039294,200,76,440,357,existing,1758.7673158395298,200,70,440,448,existing,1238.9450899091134
201,201,62,441,432,existing,436.4249999445742,201,62,441,432,allocated,436.4249999445742,201,74,441,432,existing,436.4249999445742,201,73,441,116,existing,526.2933721052856,201,75,441,117,existing,580.1625440627244,201,72,441,348,existing,653.3569957349196,201,71,441,277,existing,718.4466722905329,201,23,441,237,allocated,792.1233124820602,201,24,441,238,allocated,841.1725160285238,201,16,441,192,allocated,1096.895444757327,201,70,441,448,existing,1975.9082020453434,201,76,441,357,existing,2577.5157151589574
202,202,61,442,432,existing,494.8320581829312,202,61,442,432,allocated,494.8320581829312,202,74,442,432,existing,494.8320581829312,202,73,442,116,existing,584.7004303436426,202,72,442,348,existing,711.7640539732765,202,75,442,117,existing,638.5696023010813,202,23,442,237,allocated,733.7162542437032,202,71,442,277,existing,776.8537305288899,202,24,442,238,allocated,782.7654577901668,202,16,442,192,allocated,1038.48838651897,202,70,442,448,existing,1917.5011438069864,202,76,442,357,existing,2519.1086569206004
203,203,55,443,75,existing,195.14098017426664,203,55,443,191,existing,374.3516749978145,203,23,443,237,allocated,228.2196963364769,203,24,443,238,allocated,277.26889988294056,203,16,443,192,allocated,532.9918286117434,203,75,443,117,existing,465.7907048663026,203,73,443,116,existing,649.0044310872343,203,71,443,277,existing,601.5148368954877,203,74,443,432,existing,559.381106165114,203,72,443,348,existing,715.1616472241597,203,70,443,448,existing,1412.00458589976,203,76,443,357,existing,2009.461353170398
204,204,20,447,223,allocated,478.4921926740482,204,20,447,223,existing,478.4921926740482,204,23,447,237,allocated,710.5594711283816,204,24,447,238,allocated,759.6086746748451,204,16,447,192,allocated,1015.3316034036482,204,75,447,117,existing,1043.874130550813,204,74,447,432,existing,1094.0236734248708,204,73,447,116,existing,1183.8920455855823,204,71,447,277,existing,1088.0053575303682,204,72,447,348,existing,1293.2450729086702,204,70,447,448,existing,1894.3443606916649,204,76,447,357,existing,2495.9518738052784
205,205,54,448,448,existing,0.0,205,54,448,175,allocated,345.27139596260815,205,70,448,448,existing,0.0,205,76,448,357,existing,771.4151962908841,205,69,448,316,existing,1016.5291994308187,205,16,448,192,allocated,879.0127572880167,205,71,448,277,existing,1591.0217401887971,205,77,448,314,existing,1519.3464466804203,205,23,448,237,allocated,1183.7848895632833,205,24,448,238,allocated,1134.7356860168195,205,66,448,374,existing,1717.2451913561013,205,75,448,117,existing,1645.4872991666566
206,206,59,449,348,existing,366.75923937731824,206,59,449,317,allocated,448.8472011970264,206,72,449,348,existing,366.75923937731824,206,73,449,116,existing,493.8228630069523,206,74,449,432,existing,588.9519891459058,206,71,449,277,existing,612.3193675629113,206,24,449,238,allocated,1068.605421734889,206,75,449,117,existing,616.1301817351754,206,16,449,192,allocated,1303.8755358832511,206,23,449,237,allocated,1019.5562181884254,206,76,449,357,existing,2415.342971081581,206,70,449,448,existing,2170.805879061187
207,207,15,450,191,allocated,129.88116325484395,207,15,450,191,existing,129.88116325484395,207,23,450,237,allocated,276.01314191618155,207,24,450,238,allocated,325.0623454626452,207,16,450,192,allocated,354.31923866157865,207,71,450,277,existing,683.2499925416956,207,72,450,348,existing,928.8101207272887,207,74,450,432,existing,874.7343903849784,207,73,450,116,existing,920.9292777404866,207,75,450,117,existing,737.7155515195549,207,76,450,357,existing,1603.9857942597248,207,70,450,448,existing,978.6695486247389
208,208,51,452,432,existing,601.358307969835,208,51,452,432,allocated,601.358307969835,208,74,452,432,existing,601.358307969835,208,23,452,237,allocated,627.1900044567994,208,73,452,116,existing,691.2266801305464,208,24,452,238,allocated,676.239208003263,208,75,452,117,existing,735.819145832254,208,71,452,277,existing,874.1032740600625,208,72,452,348,existing,818.2903037601803,208,16,452,192,allocated,931.962136732066,208,76,452,357,existing,2412.5824071336965,208,70,452,448,existing,1810.9748940200825
209,209,20,453,223,allocated,698.8971950472276,209,20,453,223,existing,698.8971950472276,209,73,453,116,existing,825.0803423168444,209,74,453,432,existing,862.8289974303352,209,72,453,348,existing,952.1439659464784,209,75,453,117,existing,1006.5665415484854,209,24,453,238,allocated,1400.792749566954,209,71,453,277,existing,1144.850669776294,209,23,453,237,allocated,1351.7435460204904,209,16,453,192,allocated,1656.515678295757,209,70,453,448,existing,2535.5284355837734,209,76,453,357,existing,3000.727697650741
210,210,20,454,223,allocated,110.94534037344607,210,20,454,223,existing,110.94534037344607,210,23,454,237,allocated,984.5694975191388,210,74,454,432,existing,1002.9901990358796,210,24,454,238,allocated,1033.6187010656026,210,73,454,116,existing,1092.858571196591,210,72,454,348,existing,1219.922194826225,210,71,454,277,existing,1285.0118713818383,210,75,454,117,existing,1146.7277431540297,210,16,454,192,allocated,1289.3416297944057,210,70,454,448,existing,2168.3543870824224,210,76,454,357,existing,2769.9619001960355
211,211,50,456,226,existing,258.3994222748807,211,50,456,456,existing,0.0,211,70,456,448,existing,401.2255884241669,211,16,456,192,allocated,487.5430688744161,211,23,456,237,allocated,792.3152011496827,211,24,456,238,allocated,743.265997603219,211,71,456,277,existing,1199.5520517751968,211,75,456,117,existing,1254.017610753056,211,69,456,316,existing,1355.09780127456,211,76,456,357,existing,1109.9837981346252,211,72,456,348,existing,1412.5769512702684,211,74,456,432,existing,1391.0364496184795
212,212,54,458,448,existing,60.593456685867174,212,54,458,175,allocated,284.677939276741,212,70,458,448,existing,60.593456685867174,212,76,458,357,existing,710.8217396050169,212,69,458,316,existing,955.9357427449515,212,16,458,192,allocated,839.3255135768192,212,23,458,237,allocated,1144.0976458520856,212,24,458,238,allocated,1095.0484423056218,212,71,458,277,existing,1551.3344964775997,212,77,458,314,existing,1458.7529899945532,212,66,458,374,existing,1656.6517346702342,212,75,458,117,existing,1605.8000554554592
213,213,60,459,432,existing,539.4136326801927,213,60,459,432,allocated,539.4136326801927,213,73,459,116,existing,493.4643629443662,213,74,459,432,existing,539.4136326801927,213,72,459,348,existing,620.5279865740002,213,75,459,117,existing,676.6780891652978,213,71,459,277,existing,814.9622173931064,213,16,459,192,allocated,1364.9111258873147,213,24,459,238,allocated,1109.188197158512,213,23,459,237,allocated,1060.1389936120481,213,70,459,448,existing,2243.9238831753314,213,76,459,357,existing,2669.1117182782627
214,214,65,461,317,existing,278.68818153163534,214,65,461,317,allocated,278.68818153163534,214,73,461,116,existing,585.834314076459,214,74,461,432,existing,631.7835838122854,214,75,461,117,existing,769.0480402973906,214,72,461,348,existing,712.897937706093,214,23,461,237,allocated,1230.5048322810821,214,71,461,277,existing,907.3321685251991,214,16,461,192,allocated,1535.2769645563487,214,24,461,238,allocated,1279.554035827546,214,76,461,357,existing,2761.4816694103556,214,70,461,448,existing,2414.2897218443654
